item_id,avg_rating,rating_count,title
544,3.1549295774647885,71,Things to Do in Denver when You're Dead (1995)
545,1.8333333333333333,12,Vampire in Brooklyn (1995)
546,3.031496062992126,254,Broken Arrow (1996)
547,3.341463414634146,41,"Young Poisoner's Handbook, The (1995)"
548,2.1666666666666665,12,"NeverEnding Story III, The (1994)"
549,3.5652173913043477,92,Rob Roy (1995)
550,3.2847682119205297,151,Die Hard: With a Vengeance (1995)
551,2.4166666666666665,24,Lord of Illusions (1995)
552,2.8666666666666667,45,Species (1995)
553,3.2857142857142856,63,"Walk in the Clouds, A (1995)"
554,2.803921568627451,102,Waterworld (1995)
555,2.0,10,White Man's Burden (1995)
556,2.5,12,Wild Bill (1995)
557,3.1176470588235294,17,Farinelli: il castrato (1994)
558,3.6714285714285713,70,Heavenly Creatures (1994)
559,3.1824817518248176,137,Interview with the Vampire (1994)
560,2.727272727272727,22,"Kid in King Arthur's Court, A (1995)"
561,3.0677966101694913,59,Mary Shelley's Frankenstein (1994)
562,3.2083333333333335,48,"Quick and the Dead, The (1995)"
563,2.413793103448276,29,Stephen King's The Langoliers (1995)
564,2.037037037037037,27,Tales from the Hood (1995)
565,2.6818181818181817,22,Village of the Damned (1995)
566,3.569832402234637,179,Clear and Present Danger (1994)
567,2.8,35,Wes Craven's New Nightmare (1994)
568,3.6478260869565218,230,Speed (1994)
569,2.701492537313433,67,Wolf (1994)
570,3.1,50,Wyatt Earp (1994)
571,2.5,28,Another Stakeout (1993)
572,2.7586206896551726,29,Blown Away (1994)
573,2.9393939393939394,33,Body Snatchers (1993)
574,2.2,15,Boxing Helena (1993)
575,2.5454545454545454,44,City Slickers II: The Legend of Curly's Gold (1994)
576,3.021505376344086,93,Cliffhanger (1993)
577,2.2195121951219514,41,Coneheads (1993)
578,3.152173913043478,92,Demolition Man (1993)
579,2.6315789473684212,19,Fatal Instinct (1993)
580,3.375,32,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
581,3.2203389830508473,59,Kalifornia (1993)
582,3.6011904761904763,168,"Piano, The (1993)"
583,3.0,37,Romeo Is Bleeding (1993)
584,3.5443037974683542,79,"Secret Garden, The (1993)"
585,2.4871794871794872,39,Son in Law (1993)
586,2.676470588235294,34,Terminal Velocity (1994)
587,3.5714285714285716,14,"Hour of the Pig, The (1993)"
588,3.792079207920792,202,Beauty and the Beast (1991)
589,4.023255813953488,43,"Wild Bunch, The (1969)"
590,2.0,18,Hellraiser: Bloodline (1996)
591,3.601123595505618,178,Primal Fear (1996)
592,3.3333333333333335,9,True Crime (1995)
593,3.1666666666666665,12,Stalingrad (1993)
594,2.4,5,Heavy (1995)
595,3.09375,64,"Fan, The (1996)"
596,3.377952755905512,127,"Hunchback of Notre Dame, The (1996)"
597,3.150485436893204,206,Eraser (1996)
598,2.25,4,"Big Squeeze, The (1996)"
599,1.0,1,Police Story 4: Project S (Chao ji ji hua) (1993)
600,3.0,2,Daniel Defoe's Robinson Crusoe (1996)
601,4.0,20,For Whom the Bell Tolls (1943)
602,3.7,50,"American in Paris, An (1951)"
603,4.3875598086124405,209,Rear Window (1954)
604,4.012345679012346,81,It Happened One Night (1934)
605,3.3548387096774195,31,Meet Me in St. Louis (1944)
606,4.045454545454546,66,All About Eve (1950)
607,3.9696969696969697,66,Rebecca (1940)
608,3.933333333333333,30,Spellbound (1945)
609,3.5833333333333335,60,Father of the Bride (1950)
610,3.658536585365854,41,Gigi (1958)
611,4.1,40,Laura (1944)
612,3.9411764705882355,34,Lost Horizon (1937)
613,4.037037037037037,27,My Man Godfrey (1936)
614,3.7450980392156863,51,Giant (1956)
615,4.0508474576271185,59,"39 Steps, The (1935)"
616,3.421875,64,Night of the Living Dead (1968)
617,3.7777777777777777,18,"Blue Angel, The (Blaue Engel, Der) (1930)"
618,3.611111111111111,18,Picnic (1955)
619,3.171875,64,Extreme Measures (1996)
620,3.0930232558139537,43,"Chamber, The (1996)"
621,2.909090909090909,11,"Davy Crockett, King of the Wild Frontier (1955)"
622,3.358974358974359,39,Swiss Family Robinson (1960)
623,2.923076923076923,39,Angels in the Outfield (1994)
624,3.272727272727273,22,"Three Caballeros, The (1945)"
625,3.3292682926829267,82,"Sword in the Stone, The (1963)"
626,3.25,4,So Dear to My Heart (1949)
627,3.2266666666666666,75,Robin Hood: Prince of Thieves (1991)
628,3.514792899408284,169,Sleepers (1996)
629,3.3376623376623376,77,Victor/Victoria (1982)
630,3.2903225806451615,31,"Great Race, The (1965)"
631,3.6218487394957983,119,"Crying Game, The (1992)"
632,3.896551724137931,58,Sophie's Choice (1982)
633,4.057971014492754,69,"Christmas Carol, A (1938)"
634,3.75,24,Microcosmos: Le peuple de l'herbe (1996)
635,2.739130434782609,23,"Fog, The (1980)"
636,3.241758241758242,91,Escape from New York (1981)
637,3.026315789473684,38,"Howling, The (1981)"
638,3.772727272727273,44,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
639,3.7,40,"Tin Drum, The (Blechtrommel, Die) (1979)"
640,3.024390243902439,82,"Cook the Thief His Wife & Her Lover, The (1989)"
641,4.212121212121212,33,Paths of Glory (1957)
642,3.4831460674157304,89,"Grifters, The (1990)"
643,3.0,4,The Innocent (1994)
644,3.7714285714285714,35,"Thin Blue Line, The (1988)"
645,3.814814814814815,27,Paris Is Burning (1990)
646,3.8684210526315788,38,Once Upon a Time in the West (1969)
647,4.1,70,Ran (1985)
648,4.029850746268656,67,"Quiet Man, The (1952)"
649,3.4,50,Once Upon a Time in America (1984)
650,3.5416666666666665,72,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
651,4.076023391812866,171,Glory (1989)
652,3.888888888888889,90,Rosencrantz and Guildenstern Are Dead (1990)
653,3.911764705882353,34,Touch of Evil (1958)
654,4.136054421768708,147,Chinatown (1974)
655,3.881057268722467,227,Stand by Me (1986)
656,4.0,44,M (1931)
657,4.259541984732825,131,"Manchurian Candidate, The (1962)"
658,3.4177215189873418,79,Pump Up the Volume (1990)
659,4.078260869565217,115,Arsenic and Old Lace (1944)
660,3.764705882352941,153,Fried Green Tomatoes (1991)
661,4.1022727272727275,88,High Noon (1952)
662,3.426829268292683,82,Somewhere in Time (1980)
663,3.9051724137931036,116,Being There (1979)
664,3.5434782608695654,46,"Paris, Texas (1984)"
665,2.83,100,Alien 3 (1992)
666,2.4,5,Blood For Dracula (Andy Warhol's Dracula) (1974)
667,2.1666666666666665,12,Audrey Rose (1977)
668,2.1666666666666665,6,Blood Beach (1981)
669,1.6153846153846154,13,Body Parts (1991)
670,3.0,36,Body Snatchers (1993)
671,3.608695652173913,46,Bride of Frankenstein (1935)
672,2.723076923076923,65,Candyman (1992)
673,3.5232558139534884,86,Cape Fear (1962)
674,2.8958333333333335,48,Cat People (1982)
675,3.5555555555555554,54,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
676,3.3376623376623376,77,"Crucible, The (1996)"
677,3.0,1,Fire on the Mountain (1996)
678,2.808219178082192,219,Volcano (1997)
679,3.046728971962617,107,Conan the Barbarian (1981)
680,2.5588235294117645,34,Kull the Conqueror (1997)
681,2.4444444444444446,27,Wishmaster (1997)
682,3.06,100,I Know What You Did Last Summer (1997)
683,2.4081632653061225,49,Rocket Man (1997)
684,3.7928994082840237,169,In the Line of Fire (1993)
685,3.356687898089172,157,Executive Decision (1996)
686,3.68,50,"Perfect World, A (1993)"
687,2.1884057971014492,69,McHale's Navy (1997)
688,1.8409090909090908,44,Leave It to Beaver (1997)
689,3.1494252873563218,87,"Jackal, The (1997)"
690,3.458064516129032,155,Seven Years in Tibet (1997)
691,3.5,16,Dark City (1998)
692,3.6280487804878048,164,"American President, The (1995)"
693,3.6483516483516483,91,Casino (1995)
694,4.045454545454546,44,Persuasion (1995)
695,2.923076923076923,13,Kicking and Screaming (1995)
696,3.1392405063291138,79,City Hall (1996)
697,3.425,40,"Basketball Diaries, The (1995)"
698,3.0,10,"Browning Version, The (1994)"
699,3.676470588235294,102,Little Women (1994)
700,2.6,15,Miami Rhapsody (1995)
701,4.0,10,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)"
702,3.018867924528302,53,Barcelona (1994)
703,3.5789473684210527,19,Widows' Peak (1994)
704,3.0416666666666665,24,"House of the Spirits, The (1993)"
705,3.9927007299270074,137,Singin' in the Rain (1952)
706,2.6666666666666665,6,Bad Moon (1996)
707,3.9285714285714284,70,Enchanted April (1991)
708,3.4752475247524752,101,"Sex, Lies, and Videotape (1989)"
709,4.028846153846154,104,Strictly Ballroom (1992)
710,3.569620253164557,79,Better Off Dead... (1985)
711,4.0,1,"Substance of Fire, The (1996)"
712,3.0784313725490198,51,Tin Men (1987)
713,3.611111111111111,72,Othello (1995)
714,3.230769230769231,13,Carrington (1995)
715,3.2758620689655173,87,To Die For (1995)
716,3.1551724137931036,58,Home for the Holidays (1995)
717,2.817073170731707,82,"Juror, The (1996)"
718,3.6875,16,In the Bleak Midwinter (1995)
719,2.413793103448276,29,Canadian Bacon (1994)
720,3.0232558139534884,86,First Knight (1995)
721,3.4444444444444446,54,Mallrats (1995)
722,2.9310344827586206,58,Nine Months (1995)
723,3.1470588235294117,34,Boys on the Side (1995)
724,3.486842105263158,76,Circle of Friends (1995)
725,2.75,16,Exit to Eden (1994)
726,2.4285714285714284,14,Fluke (1995)
727,3.4603174603174605,63,Immortal Beloved (1994)
728,3.022222222222222,45,Junior (1994)
729,3.4814814814814814,81,Nell (1994)
730,3.5,24,"Queen Margot (Reine Margot, La) (1994)"
731,3.1538461538461537,39,"Corrina, Corrina (1994)"
732,3.65,180,Dave (1993)
733,3.2,15,Go Fish (1994)
734,2.5185185185185186,27,Made in America (1993)
735,3.854014598540146,137,Philadelphia (1993)
736,3.9358974358974357,78,Shadowlands (1993)
737,2.983050847457627,59,Sirens (1994)
738,2.838709677419355,31,Threesome (1994)
739,3.323170731707317,164,Pretty Woman (1990)
740,3.4761904761904763,63,Jane Eyre (1996)
741,3.4482758620689653,58,"Last Supper, The (1995)"
742,3.644194756554307,267,Ransom (1996)
743,1.9487179487179487,39,"Crow: City of Angels, The (1996)"
744,3.4565217391304346,92,Michael Collins (1996)
745,3.875,16,"Ruling Class, The (1972)"
746,3.6638655462184873,119,Real Genius (1985)
747,3.4607843137254903,102,Benny & Joon (1993)
748,3.1234177215189876,316,"Saint, The (1997)"
749,3.176470588235294,51,"MatchMaker, The (1997)"
750,3.8548387096774195,124,Amistad (1997)
751,3.4277777777777776,180,Tomorrow Never Dies (1997)
752,3.3076923076923075,39,"Replacement Killers, The (1998)"
753,3.7083333333333335,24,Burnt By the Sun (1994)
754,3.3859649122807016,57,Red Corner (1997)
755,3.3125,96,Jumanji (1995)
756,2.8984375,128,Father of the Bride Part II (1995)
757,2.75,4,Across the Sea of Time (1995)
758,1.7142857142857142,21,Lawnmower Man 2: Beyond Cyberspace (1996)
759,2.1818181818181817,11,Fair Game (1995)
760,2.652173913043478,46,Screamers (1995)
761,3.0454545454545454,44,Nick of Time (1995)
762,3.391304347826087,115,Beautiful Girls (1996)
763,3.389261744966443,149,Happy Gilmore (1996)
764,2.7586206896551726,29,If Lucy Fell (1996)
765,2.8125,32,Boomerang (1992)
766,3.111111111111111,9,Man of the Year (1995)
767,2.1818181818181817,11,"Addiction, The (1995)"
768,3.076923076923077,52,Casper (1995)
769,2.4523809523809526,42,Congo (1995)
770,3.3859649122807016,57,Devil in a Blue Dress (1995)
771,2.6341463414634148,41,Johnny Mnemonic (1995)
772,3.061224489795918,49,Kids (1995)
773,2.9411764705882355,17,Mute Witness (1994)
774,2.9375,32,"Prophecy, The (1995)"
775,2.769230769230769,26,Something to Talk About (1995)
776,3.2222222222222223,9,Three Wishes (1995)
777,1.25,4,Castle Freak (1995)
778,3.5526315789473686,76,Don Juan DeMarco (1995)
779,2.5483870967741935,31,Drop Zone (1994)
780,3.0,69,Dumb & Dumber (1994)
781,3.3333333333333335,84,French Kiss (1995)
782,2.6,10,Little Odessa (1994)
783,2.72972972972973,37,Milk Money (1994)
784,1.0,2,Beyond Bedlam (1993)
785,3.1538461538461537,39,Only You (1994)
786,2.642857142857143,14,"Perez Family, The (1995)"
787,3.230769230769231,13,Roommates (1995)
788,1.6666666666666667,3,Relative Fear (1994)
789,3.574468085106383,47,Swimming with Sharks (1995)
790,2.909090909090909,66,Tommy Boy (1995)
791,2.5,10,"Baby-Sitters Club, The (1995)"
792,3.7209302325581395,86,Bullets Over Broadway (1994)
793,3.5,10,Crooklyn (1994)
794,3.652173913043478,46,It Could Happen to You (1994)
795,2.4285714285714284,21,Richie Rich (1994)
796,3.0833333333333335,36,Speechless (1994)
797,3.096774193548387,31,Timecop (1994)
798,2.2222222222222223,9,Bad Company (1995)
799,3.2,5,Boys Life (1995)
800,2.8846153846153846,26,In the Mouth of Madness (1995)
801,2.8125,16,"Air Up There, The (1994)"
802,2.7,40,Hard Target (1993)
803,2.5555555555555554,9,Heaven & Earth (1993)
804,2.875,8,Jimmy Hollywood (1994)
805,3.6296296296296298,27,Manhattan Murder Mystery (1993)
806,3.46,50,Menace II Society (1993)
807,2.7777777777777777,9,Poetic Justice (1993)
808,2.838709677419355,31,"Program, The (1993)"
809,2.9069767441860463,43,Rising Sun (1993)
810,2.888888888888889,45,"Shadow, The (1994)"
811,3.9444444444444446,18,Thirty-Two Short Films About Glenn Gould (1993)
812,3.111111111111111,18,Andre (1994)
813,3.892857142857143,56,"Celluloid Closet, The (1995)"
814,5.0,1,"Great Day in Harlem, A (1994)"
815,3.232142857142857,112,One Fine Day (1996)
816,2.4285714285714284,21,Candyman: Farewell to the Flesh (1995)
817,2.6666666666666665,3,Frisk (1995)
818,2.76,25,Girl 6 (1996)
819,2.7,40,Eddie (1996)
820,2.774193548387097,93,Space Jam (1996)
821,3.0454545454545454,22,Mrs. Winterbourne (1996)
822,3.0,4,Faces (1968)
823,2.8780487804878048,82,Mulholland Falls (1996)
824,2.7551020408163267,49,"Great White Hype, The (1996)"
825,3.036144578313253,83,"Arrival, The (1996)"
826,2.575,80,"Phantom, The (1996)"
827,2.7719298245614037,57,Daylight (1996)
828,2.6923076923076925,13,Alaska (1996)
829,2.6470588235294117,34,Fled (1996)
830,1.0,1,Power 98 (1995)
831,2.4615384615384617,91,Escape from L.A. (1996)
832,2.5454545454545454,22,Bogus (1996)
833,3.204081632653061,49,Bulletproof (1996)
834,2.2,25,Halloween: The Curse of Michael Myers (1995)
835,3.8666666666666667,15,"Gay Divorcee, The (1934)"
836,3.769230769230769,26,Ninotchka (1939)
837,3.92,25,Meet John Doe (1941)
838,2.75,4,In the Line of Duty 2 (1987)
839,2.5,4,Loch Ness (1995)
840,2.660377358490566,53,Last Man Standing (1996)
841,2.75,48,"Glimmer Man, The (1996)"
842,3.1481481481481484,27,Pollyanna (1960)
843,3.0,30,"Shaggy Dog, The (1959)"
844,3.357142857142857,42,Freeway (1996)
845,3.465909090909091,176,That Thing You Do! (1996)
846,3.0681818181818183,44,To Gillian on Her 37th Birthday (1996)
847,3.727272727272727,55,Looking for Richard (1996)
848,3.5555555555555554,9,"Murder, My Sweet (1944)"
849,2.7169811320754715,53,Days of Thunder (1990)
850,4.0,4,"Perfect Candidate, A (1996)"
851,3.75,4,Two or Three Things I Know About Her (1966)
852,1.0,1,"Bloody Child, The (1996)"
853,3.857142857142857,14,Braindead (1992)
854,3.375,16,Bad Taste (1987)
855,3.727272727272727,66,Diva (1981)
856,3.8333333333333335,36,Night on Earth (1991)
857,3.0,1,Paris Was a Woman (1995)
858,1.0,3,Amityville: Dollhouse (1996)
859,2.6666666666666665,15,April Fool's Day (1986)
860,2.25,16,"Believers, The (1987)"
861,2.3333333333333335,3,Nosferatu a Venezia (1986)
862,2.111111111111111,18,Jingle All the Way (1996)
863,3.9166666666666665,24,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
864,3.1627906976744184,86,My Fellow Americans (1996)
865,3.4761904761904763,21,"Ice Storm, The (1997)"
866,3.319327731092437,119,Michael (1996)
867,4.0,6,"Whole Wide World, The (1996)"
868,3.8,5,Hearts and Minds (1996)
869,3.0,24,Fools Rush In (1997)
870,2.7777777777777777,9,Touch (1997)
871,2.4,75,Vegas Vacation (1997)
872,3.0952380952380953,42,Love Jones (1997)
873,2.962962962962963,81,Picture Perfect (1997)
874,3.2564102564102564,39,Career Girls (1997)
875,2.7358490566037736,53,She's So Lovely (1997)
876,2.702127659574468,47,Money Talks (1997)
877,2.5384615384615383,52,Excess Baggage (1997)
878,2.515151515151515,33,That Darn Cat! (1997)
879,3.2720588235294117,136,"Peacemaker, The (1997)"
880,3.169491525423729,59,Soul Food (1997)
881,2.933333333333333,45,Money Talks (1997)
882,3.2941176470588234,34,Washington Square (1997)
883,3.230769230769231,13,Telling Lies in America (1997)
884,3.2857142857142856,7,Year of the Horse (1997)
885,2.230769230769231,13,Phantoms (1998)
886,3.0754716981132075,53,"Life Less Ordinary, A (1997)"
887,3.609375,64,Eve's Bayou (1997)
888,3.466666666666667,15,One Night Stand (1997)
889,3.3846153846153846,13,"Tango Lesson, The (1997)"
890,1.9534883720930232,43,Mortal Kombat: Annihilation (1997)
891,2.6666666666666665,6,Bent (1997)
892,2.7547169811320753,53,Flubber (1997)
893,2.4285714285714284,14,For Richer or Poorer (1997)
894,1.894736842105263,19,Home Alone 3 (1997)
895,3.2169811320754715,106,Scream 2 (1997)
896,3.772727272727273,44,"Sweet Hereafter, The (1997)"
897,1.5,2,Time Tracers (1995)
898,3.2241379310344827,58,"Postman, The (1997)"
899,3.4444444444444446,9,"Winter Guest, The (1997)"
900,3.6904761904761907,42,Kundun (1997)
901,1.9166666666666667,12,Mr. Magoo (1997)
902,3.8333333333333335,42,"Big Lebowski, The (1998)"
903,3.111111111111111,18,Afterglow (1997)
904,3.45,20,Ma vie en rose (My Life in Pink) (1997)
905,3.2222222222222223,27,Great Expectations (1998)
906,3.1904761904761907,21,Oscar & Lucinda (1997)
907,2.0,2,Vermin (1998)
908,2.5,20,Half Baked (1998)
909,3.769230769230769,13,Dangerous Beauty (1998)
910,2.0,4,Nil By Mouth (1997)
911,2.5,4,Twilight (1998)
912,3.0,9,U.S. Marshalls (1998)
913,2.5,2,Love and Death on Long Island (1997)
914,2.727272727272727,11,Wild Things (1998)
915,3.923076923076923,13,Primary Colors (1998)
916,3.1666666666666665,18,Lost in Space (1998)
917,3.4285714285714284,7,Mercury Rising (1998)
918,3.0,8,City of Angels (1998)
919,3.7916666666666665,96,"City of Lost Children, The (1995)"
920,2.2,5,Two Bits (1995)
921,3.9782608695652173,46,Farewell My Concubine (1993)
922,3.823529411764706,34,Dead Man (1995)
923,4.155172413793103,58,Raise the Red Lantern (1991)
924,3.4,85,White Squall (1996)
925,3.323529411764706,34,Unforgettable (1996)
926,2.702970297029703,101,Down Periscope (1996)
927,3.1666666666666665,6,"Flower of My Secret, The (Flor de mi secreto, La) (1995)"
928,3.1153846153846154,104,"Craft, The (1996)"
929,2.7,40,Harriet the Spy (1996)
930,2.7,80,Chain Reaction (1996)
931,2.1578947368421053,57,"Island of Dr. Moreau, The (1996)"
932,2.925,40,First Kid (1996)
933,2.4285714285714284,21,"Funeral, The (1996)"
934,2.926470588235294,68,"Preacher's Wife, The (1996)"
935,3.2857142857142856,7,Paradise Road (1997)
936,3.9375,32,Brassed Off (1996)
937,3.4054054054054053,37,"Thousand Acres, A (1997)"
938,2.88,25,"Smile Like Yours, A (1997)"
939,3.6,60,Murder in the First (1995)
940,2.34375,32,Airheads (1994)
941,3.0652173913043477,46,With Honors (1994)
942,3.488888888888889,45,What's Love Got to Do with It (1993)
943,3.475,40,Killing Zoe (1994)
944,3.0,43,Renaissance Man (1994)
945,3.925,40,Charade (1963)
946,3.1475409836065573,61,"Fox and the Hound, The (1981)"
947,3.235294117647059,17,"Big Blue, The (Grand bleu, Le) (1988)"
948,2.1666666666666665,48,Booty Call (1997)
949,3.3380281690140845,71,How to Make an American Quilt (1995)
950,2.9,30,Georgia (1995)
951,2.8205128205128207,39,"Indian in the Cupboard, The (1995)"
952,3.1777777777777776,45,Blue in the Face (1995)
953,3.3181818181818183,22,Unstrung Heroes (1995)
954,3.5454545454545454,11,Unzipped (1995)
955,3.4081632653061225,49,Before Sunrise (1995)
956,3.608695652173913,46,Nobody's Fool (1994)
957,2.0,2,Pushing Hands (1992)
958,3.7857142857142856,14,To Live (Huozhe) (1994)
959,3.46875,64,Dazed and Confused (1993)
960,3.24,25,Naked (1993)
961,3.6176470588235294,34,Orlando (1993)
962,3.130434782608696,23,Ruby in Paradise (1993)
963,4.2926829268292686,41,Some Folks Call It a Sling Blade (1993)
964,3.3333333333333335,9,"Month by the Lake, A (1995)"
965,3.6666666666666665,21,Funny Face (1957)
966,4.1923076923076925,26,"Affair to Remember, An (1957)"
967,3.1666666666666665,12,Little Lord Fauntleroy (1936)
968,3.7222222222222223,18,"Inspector General, The (1949)"
969,3.8,75,Winnie the Pooh and the Blustery Day (1968)
970,3.25,8,Hear My Song (1991)
971,3.676470588235294,34,Mediterraneo (1991)
972,3.1785714285714284,28,Passion Fish (1992)
973,3.5,4,Grateful Dead (1995)
974,3.03125,32,Eye for an Eye (1996)
975,3.159090909090909,44,Fear (1996)
976,1.8333333333333333,12,Solo (1996)
977,2.693877551020408,49,"Substitute, The (1996)"
978,2.5185185185185186,27,Heaven's Prisoners (1996)
979,3.2,35,"Trigger Effect, The (1996)"
980,3.1818181818181817,22,Mother Night (1996)
981,1.75,8,Dangerous Ground (1997)
982,2.8,20,Maximum Risk (1996)
983,2.4,15,"Rich Man's Wife, The (1996)"
984,2.8636363636363638,44,Shadow Conspiracy (1997)
985,2.8636363636363638,22,Blood & Wine (1997)
986,2.5652173913043477,23,Turbulence (1997)
987,2.5,4,Underworld (1997)
988,2.313953488372093,86,"Beautician and the Beast, The (1997)"
989,2.84375,32,Cats Don't Dance (1997)
990,3.090909090909091,33,Anna Karenina (1997)
991,2.24,25,Keys to Tulsa (1997)
992,3.0,4,Head Above Water (1996)
993,3.515151515151515,66,Hercules (1997)
994,2.2857142857142856,7,"Last Time I Committed Suicide, The (1997)"
995,3.161290322580645,31,"Kiss Me, Guido (1997)"
996,2.5,14,"Big Green, The (1995)"
997,2.125,16,Stuart Saves His Family (1995)
998,2.5625,16,Cabin Boy (1994)
999,2.8,10,Clean Slate (1994)
1000,3.0,10,Lightning Jack (1994)
1001,2.0,17,"Stupids, The (1996)"
1002,1.875,8,"Pest, The (1997)"
1003,2.25,8,That Darn Cat! (1997)
1004,3.111111111111111,9,Geronimo: An American Legend (1993)
1005,3.6818181818181817,22,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)"
1006,2.8260869565217392,23,Until the End of the World (Bis ans Ende der Welt) (1991)
1007,4.127659574468085,47,Waiting for Guffman (1996)
1008,3.3783783783783785,37,I Shot Andy Warhol (1996)
1009,3.375,64,Stealing Beauty (1996)
1010,3.25,44,Basquiat (1996)
1011,3.225806451612903,93,2 Days in the Valley (1996)
1012,3.53,100,Private Parts (1997)
1013,2.289473684210526,38,Anaconda (1997)
1014,3.061224489795918,98,Romy and Michele's High School Reunion (1997)
1015,2.8333333333333335,12,Shiloh (1997)
1016,3.45985401459854,137,Con Air (1997)
1017,3.24,50,Trees Lounge (1996)
1018,3.1875,32,Tie Me Up! Tie Me Down! (1990)
1019,3.967741935483871,31,"Die xue shuang xiong (Killer, The) (1989)"
1020,3.8857142857142857,35,Gaslight (1944)
1021,3.8157894736842106,38,8 1/2 (1963)
1022,3.4375,32,"Fast, Cheap & Out of Control (1997)"
1023,2.5806451612903225,31,Fathers' Day (1997)
1024,3.6,15,Mrs. Dalloway (1997)
1025,2.9318181818181817,44,Fire Down Below (1997)
1026,2.5,4,"Lay of the Land, The (1997)"
1027,2.6666666666666665,3,"Shooter, The (1995)"
1028,3.0405405405405403,148,Grumpier Old Men (1995)
1029,2.0,14,Jury Duty (1995)
1030,2.25,20,"Beverly Hillbillies, The (1993)"
1031,2.2857142857142856,7,Lassie (1994)
1032,2.875,16,Little Big League (1994)
1033,2.78125,32,Homeward Bound II: Lost in San Francisco (1996)
1034,2.5185185185185186,27,"Quest, The (1996)"
1035,3.161764705882353,68,Cool Runnings (1993)
1036,2.75,24,Drop Dead Fred (1991)
1037,2.0,24,Grease 2 (1982)
1038,2.823529411764706,17,Switchback (1997)
1039,4.011111111111111,90,Hamlet (1996)
1040,2.6,25,Two if by Sea (1996)
1041,3.193548387096774,62,Forget Paris (1995)
1042,3.142857142857143,28,Just Cause (1995)
1043,3.0,8,Rent-a-Kid (1995)
1044,3.225,40,"Paper, The (1994)"
1045,3.24,25,Fearless (1993)
1046,3.1739130434782608,46,Malice (1993)
1047,2.8358208955223883,134,Multiplicity (1996)
1048,3.0136986301369864,73,She's the One (1996)
1049,2.52,25,House Arrest (1996)
1050,3.6511627906976742,43,"Ghost and Mrs. Muir, The (1947)"
1051,3.2439024390243905,41,"Associate, The (1996)"
1052,2.28,25,Dracula: Dead and Loving It (1995)
1053,3.4583333333333335,24,Now and Then (1995)
1054,2.3043478260869565,23,Mr. Wrong (1996)
1055,3.2,10,"Simple Twist of Fate, A (1994)"
1056,3.2,10,Cronos (1992)
1057,2.3181818181818183,22,"Pallbearer, The (1996)"
1058,3.2666666666666666,15,"War, The (1994)"
1059,2.7714285714285714,35,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
1060,3.051282051282051,39,"Adventures of Pinocchio, The (1996)"
1061,2.9310344827586206,29,"Evening Star, The (1996)"
1062,3.75,12,Four Days in September (1997)
1063,3.658536585365854,41,"Little Princess, A (1995)"
1064,4.25,4,Crossfire (1947)
1065,3.490566037735849,53,Koyaanisqatsi (1983)
1066,3.0,16,Balto (1995)
1067,3.4545454545454546,44,Bottle Rocket (1996)
1068,3.1666666666666665,12,"Star Maker, The (Uomo delle stelle, L') (1995)"
1069,3.1666666666666665,18,Amateur (1994)
1070,3.740740740740741,27,Living in Oblivion (1995)
1071,2.875,16,Party Girl (1995)
1072,2.4285714285714284,7,"Pyromaniac's Love Story, A (1995)"
1073,3.8181818181818183,66,Shallow Grave (1994)
1074,2.961038961038961,77,Reality Bites (1994)
1075,3.4285714285714284,7,"Man of No Importance, A (1994)"
1076,2.25,12,"Pagemaster, The (1994)"
1077,3.125,8,Love and a .45 (1994)
1078,2.772727272727273,22,Oliver & Company (1988)
1079,2.2444444444444445,45,Joe's Apartment (1996)
1080,4.0,2,Celestial Clockwork (1994)
1081,2.75,8,Curdled (1996)
1082,2.625,8,Female Perversions (1996)
1083,2.5,6,Albino Alligator (1996)
1084,3.857142857142857,21,Anne Frank Remembered (1995)
1085,3.0,11,Carried Away (1996)
1086,3.2857142857142856,21,It's My Party (1995)
1087,1.7,10,Bloodsport 2 (1995)
1088,2.230769230769231,13,Double Team (1997)
1089,2.1315789473684212,38,Speed 2: Cruise Control (1997)
1090,2.4054054054054053,37,Sliver (1993)
1091,2.7209302325581395,43,Pete's Dragon (1977)
1092,2.5,12,Dear God (1996)
1093,3.0869565217391304,23,Live Nude Girls (1995)
1094,2.4166666666666665,12,"Thin Line Between Love and Hate, A (1996)"
1095,2.6206896551724137,29,High School High (1996)
1096,2.6666666666666665,3,Commandments (1997)
1097,3.5,18,"Hate (Haine, La) (1995)"
1098,3.6904761904761907,42,Flirting With Disaster (1996)
1099,3.4615384615384617,13,"Red Firecracker, Green Firecracker (1994)"
1100,2.625,8,What Happened Was... (1994)
1101,3.77027027027027,74,Six Degrees of Separation (1993)
1102,2.4285714285714284,7,Two Much (1996)
1103,3.789473684210526,19,Trust (1990)
1104,3.0,4,C'est arrivé près de chez vous (1992)
1105,2.8333333333333335,18,Firestorm (1998)
1106,3.0,4,"Newton Boys, The (1998)"
